Course name,Course#,Section#,Total grades,GPA,A,AB,B,BC,C,D,F,S,U,CR,N,P,I,NW,NR,Other
Spring 2015-2016
AGRICULTURAL AND APPLIED E
Research and Thesis,,Course Total,37,,0,0,0,0,0,0,0,86.5,0,0,0,13.5,0,0,0,0,,,,,,,,,
,999,1,1,***,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,
,999,73,2,***,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,
,999,88,2,***,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,
,999,98,1,***,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,
Spec Work-Ag & Appl Economics,,Course Total,6,3.9,66.7,16.7,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,,,,,,,,,
108,A A E,Dept. Total,773,3.259,32.7,24.8,17.3,7.8,6.6,2.6,1,4.8,0,0,0,0.6,1.7,0,0,0,,,,,,,,,
Summary by Level,,#,Ave,,A,AB,,B,BC,,C,,D,F,,S,,U,CR,N,P,I,NW,NR,Other,,,,
108,A A E,Grades,GPA,,,,,,,,,,,,,,,,,,,,,,,,,,
,Freshmen,,31,3.129,25.8,16.1,32.3,9.7,16.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Sophomore,,64,3.164,21.9,28.1,26.6,14.1,6.3,3.1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Junior,,136,3.25,24.3,35.3,19.9,11.8,6.6,2.2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Senior,,332,3.094,28.3,25,20.2,9.3,9,4.2,2.4,0.9,0,0,0,0,0.6,0,0,0,,,,,,,,,
,Undergraduates,,563,3.141,26.5,27.4,21.5,10.5,8.5,3.4,1.4,0.5,0,0,0,0,0.4,0,0,0,,,,,,,,,
,Special,,9,2.58,0,11.1,44.4,0,22.2,11.1,0,11.1,0,0,0,0,0,0,0,0,,,,,,,,,
,Graduate,,201,3.774,51.7,18.4,4.5,0.5,0.5,0,0,16.4,0,0,0,2.5,5.5,0,0,0,,,,,,,,,
,,Dept. Total,773,3.259,32.7,24.8,17.3,7.8,6.6,2.6,1,4.8,0,0,0,0.6,1.7,0,0,0,,,,,,,,,
BIOLOGICAL SYSTEMS ENGINE
,1,10,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,1,12,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,1,14,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,1,35,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Cooperative Educ Program,,Course Total,4,,***,,,,,,,,,,,,,,,,,,,,,,,,
,299,25,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,299,33,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Independent Study,,Course Total,2,,***,,,,,,,,,,,,,,,,,,,,,,,,
Quant Technqs-Biological Systm,349,1,49,2.643,2,12.2,38.8,18.4,24.5,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,
Sustainabl Residntl Constructn,356,1,29,3.554,48.3,24.1,13.8,6.9,3.4,0,0,3.4,0,0,0,0,0,0,0,0,,,,,,,,,
Measrmt&Instrumntn-Biol Sys,365,1,42,3.143,14.3,45.2,16.7,11.9,7.1,4.8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,367,1,79,3.359,11.4,57,22.8,6.3,1.3,0,0,0,0,0,0,0,0,0,1.3,0,,,,,,,,,
,367,3,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Renewable Energy Systems,,Course Total,83,3.384,14.5,55.4,21.7,6,1.2,0,0,0,0,0,0,0,0,0,1.2,0,,,,,,,,,
Rheology of Foods&Biomaterials,441,1,15,2.433,0,20,20,13.3,33.3,13.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Food&Bioprocessing Operations,461,1,23,3.152,26.1,21.7,30.4,8.7,8.7,4.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Heat and Mass Transfer,464,1,13,2.885,30.8,7.7,23.1,15.4,7.7,15.4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Sedmnt & Bio-Nutr Engr&Mgmt,472,1,20,3.1,10,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Engr Princpl Off-Road Vehicles,476,1,22,2.727,9.1,4.5,45.5,13.6,22.7,4.5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Biol Sys Engr Dsgn Practicum I,508,1,44,3.364,47.7,15.9,15.9,11.4,4.5,4.5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
